show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s7957,Movie,Modern Love Series: Love Stories For A New Millennium,Jose Magan,"Yuriy Borisov, Amir Abdykalykov","India, South Africa, Brazil","August 4, 2021",1923.0,TV-NR,190 min,"Drama, International, Suspense","Little Baby Bum is a fun, educational children's nursery rhyme channel watched globally by kids. Learn colors, shapes, numbers with some of our most well-loved characters! Sing along to some of the classic nursery rhymes like Bath Song, Old MacDonald Had A Farm, Getting Dressed Song, and more! We also have original songs, or watch these educational cartoons that your kids will surely enjoy."
s795,TV Show,Kesari,Christopher Menaul,"Bob Cook, Derek Lackenbauer, Anthony Tullo, Angela Duscio, Zach Parsons, Shay Galor, Tanya Guelck, Adrian Konstant, Michael Wurtz, Adam Oldfield, Peter Campbell, Greg Johnson","Canada, Germany","October 4, 2021",1923.0,UNRATED,80 min,"Comedy, Music Videos and Concerts","From PBS - Two teams of scientists explore the fascinating geologic story of Italy: the continuously erupting volcanoes, the violent earthquakes, and the clash of mighty tectonic plates. If they can determine if the northern Apennines are still alive and growing, they might better understand where future earthquakes might strike this highly unstable land."
s6539,Movie,Days of the Bagnold Summer,Hari,"Rajesh Khanna, Sharmila Tagore, Nirupa Roy, I.S. Johar, Shashikala, Mehmood Jr., Tarun Bose, Shivraj, Paidi Jairaj, Satyendra Kapoor, Madhumati, Jayshree T., Moolchand, Sarika",New Zealand,"June 21, 2021",,NR,65 min,"Arthouse, Comedy, Horror","In 1821 a young Scotsman decides to be a criminal like his father, but falls in love first."
s146,,'Allo 'Allo!,Casey de Fremery,"Sudha Narasimharaju, Kavita Shetty, Mahalakshmi Urs, Ravishankar Mirle","Chile, Argentina, United States","April 20, 2021",1969.0,,43 min,"Arts, Entertainment, and Culture, Drama, Young Adult Audience","Kurogo Kurusu, is a high school student with an almost annoying love of kabuki. The only problem for him is that his school doesn’t have a club for it. He decides to take matters into his own hands and create a kabuki club."
s8327,Movie,Passer By,D.W. Griffith,"Ishitha Chauhan, Arjun Lal, R. Sarathkumar, Devan, Manoj K. Jayan, M. S. Bhaskar","United States, France, Denmark","March 30, 2021",1942.0,G,35 min,"Animation, Romance","This documentary follows a year in the lives of two inspirational teachers at the only primary-age boarding school in Ireland. For nearly half a century they have shaped thousands of minds, but the unthinkable looms: what would retirement mean?"
s2252,TV Show,American Animals,Ferzan Ozpetek,"Michael Ironside, Yancy Butler, Colin Ferguson","United Kingdom, United States, India","May 11, 2021",1945.0,TV-PG,68 min,"Action, Romance, Science Fiction","Scott Bakula (Quantum Leap) stars as a private detective who gets more than he bargains for when he encounters Philip Swan (Kevin J. O'Connor), a performer whose amazing illusions captivate the world. But are they really illusions? Harry isn't so sure.."
s7792,,Gecko's Garage - Vehicle Cartoons for Kids,Corey Lee,,"United States, Austria","August 4, 2021",1939.0,16+,151 min,"Special Interest, Western",
s4197,TV Show,All Stars,Bryan Lewis,"Irrfan Khan, Kirti Kulhari, Arunoday Singh, Omi Vaidya, Gajraj Rao, Divya Dutta","Germany, Canada, United States, France, United Kingdom","August 18, 2021",1998.0,TV-14,104 min,"Arts, Entertainment, and Culture, Comedy, Drama",Arjun is an energetic hard working youth who leaves no stone unturned to fight for justice. He gets into the wrong books of Senthamarai who is the local bigwig. After twists and turns Arjun becomes a cop. He meets Baby Shalini who had lost her father. Arjun vows to find her father. How Arjun opposes Senthamarai and finds Baby Shalini's father forms the rest of the story.
s8297,Movie,A Turtle's Tale 2: Sammy's Escape from Paradise,Abhishek Varman,"Aleshia Price, PJ Barnes, Natascha Adams, Keith Welborn, Leshea Nicole, Ole B Goode, Keith Williams, Debra Jackson, Daks McClettie, Nick Martinsen, Ashely Rae Harper, Eva Douglas, Elizabeth Byland, Jamie Flynn, Tracie Frank",Brazil,"October 10, 2021",1949.0,TV-Y,,"Action, Comedy, Military and War","Prabhavati, an independent documentary filmmaker, with the help of her friends takes her mother-in-law, Gomatha, on a surprise trip to reunite her with her school friends."
s601,Movie,Chashme Bahaddar,John Erman,"Ashton Kutcher, Anne Heche, Margarita Levieva","France, Belgium","September 11, 2021",1985.0,PG,,"Adventure, Comedy","A manic depressed chocolatier after losing his wife in a tragic accident meets an enigmatic mysterious schizophrenic, and her beautifully abusive twin with a horribly dark past."
s121,TV Show,The Natural History of the Chicken,Dwayne Labbe,Mary Kay Kayaltizer,"United Kingdom, Canada, United States","September 14, 2021",1978.0,R,147 min,"Comedy, Drama, Science Fiction","Attack the Block' is a fast, funny, frightening action adventure movie that pits a teen gang against an invasion of savage alien monsters. It turns a London housing project into a sci-fi playground. A tower block into a fortress under siege. And teenage street kids into heroes. It's inner city versus outer space."
s7599,Movie,Gajakesari,Jose Magan,"Will Egan, Steve Donmyer, Julia Nickson, Ji-Tu Cumbuka, Ted Lange","United States, Thailand","July 1, 2021",1977.0,18+,59 min,"Animation, Kids, Suspense","While returning from a military expedition a helicopter crash lands a commando unit in a dense, remote tropical jungle - a lost world populated by dinosaurs. Now they must find a way out of this isolated valley before becoming prey for prehistoric predators."
s666,Movie,The Torture Chamber of Dr. Sadism,Joseph C. Hanwright,"O.T. Fagbenie, Ewan Stewart, Dugald Bruce-Lockhart, Samara MacLaren, Michael Wildman","Germany, Austria, United States","August 15, 2021",1927.0,PG,46 min,"Drama, Fantasy, Suspense","This long-running BBC show is packed with gardening ideas, tips and advice from experts."
s2193,Movie,Pushpavalli (Tamil),Emily Lou,"Lee Grant, Ben Gazzara, Barbora Bobulova, Gabriel Olds, Irina Kupchenko",United States,"September 25, 2021",1943.0,UNRATED,68 min,"Documentary, Drama, Sports",The Unknown Spells Adventure
s2876,Movie,The Norse: An Arctic Mystery,Seth Barrish,"John Thomson, Sarah Hadland, Terenia Edwards, Joshua Silver, Sophie Ward, Stewart Clarke, Leo Wringer","United Kingdom, United States, India","July 23, 2021",2004.0,NR,130 min,"Action, Horror","A heartwarming coming-of-age drama, where childhood fantasy meets grown up reality. It's wartime. As the bombs fall Carrie Willow and her younger brother Nick are evacuated to Wales where they live with the difficult Mr Evans but while there make the most colorful collection of friends."
s7498,TV Show,Free Byrd,Jay Lowi,"Feroz Qureshi, Jahina Mulla Qureshi, Mrunmayi Patil, Mantosh Kumar","United States, Switzerland","May 18, 2021",1981.0,NC-17,107 min,,"A man is arrested for stealing at a very young age. Upon being released from the prison, he learns about his orphaned sister and circumstances force him to become a habitual offender."
s177,Movie,Hrid Majhare,Rahul Riji Nair,"Clem Tibber, Elarica Johnson, Shaun Dingwall, Lyndsey Marshal",New Zealand,"October 7, 2021",1996.0,TV-NR,78 min,"Action, Documentary","Miss Meadows is a school teacher with impeccable manners and grace. However, underneath the candy-sweet exterior hides a ruthless gun-toting vigilante who takes it upon herself to right the wrongs in the world by whatever means necessary. For Miss Meadows, bad behavior is simply unforgiveable."
s1582,TV Show,,Lucía Puenzo,"Thorbjørn Harr, Ylva Lyng Fuglerud, Lisa Carlehed, Ingvild Holthe Bygdnes, Mikkel Bratt Silset, Per Egil Aske, Eldar Skar, Kyrre Haugen Sydness",Canada,"October 4, 2021",1956.0,TV-G,44 min,"Drama, Science Fiction, Suspense","Presented by Studio Ghibli. The daughter of a professional robber, Ronja realizes the complicated nature of her father's profession when she befriends Birk, the child of a rival tribe. She struggles to balance this friendship with her family relationship but comes to understand, differences can be overcome with the help of love and understanding."
s3603,Movie,Revenge for Jolly,Sean Byrne,"Amber Rose, Eva Marcille, Drew Sidora, Amin Joseph","United States, Germany, Japan, United Kingdom, Hong Kong","May 24, 2021",2012.0,TV-MA,109 min,"Anime, Comedy, International","One night two people's worlds changes forever as a mysterious light in the woods connects the two in a way far beyond their understanding. As they set out to get their lives back to normal, they find the connection is the only normal they may ever know again."
s2422,,Branded a Coward,Shane Meadows,"Sundeep Kishan, Lavanya Tripathi, Jackie Shroff, Daniel Balaji, Akshara Gowda, V Jayaprakash, Mime Gopi, Bagavathi Perumal, K S Ravikumar","India, Denmark","August 21, 2021",1952.0,R,29 Seasons,"Fitness, Kids","This film delightfully reveals that this small, common and seemingly simple animal is as complex and grand as any of Earth's creatures."
s8681,Movie,Storage Wars New York,Mark Halliday,"Elliot Knight, Elliot Cowan, Marama Corlett, Estella Daniels","Denmark, Sweden, United States",,1995.0,16,124 min,"Kids, Young Adult Audience",
s3813,TV Show,Doug Stanhope: Beer Hall Putsch,Ian Harris,"Natalie Portman, Javier Bardem, Stellan Skarsgård, Randy Quaid, José Luis Gómez, Unax Ugalde, Michael Lonsdale, Julian Wadham","United States, Germany, Japan, United Kingdom, Hong Kong","August 27, 2021",1933.0,7+,13 min,"Arthouse, Comedy, International","When a police sting goes bad, a master criminal makes a desperate choice when he forces the cops to shoot him. Once there, he refuses treatment, instead waiting for his cohorts to break him out. Caught between an obsessed cop and the troubled surgeon assigned to save his life, the hospital is now a taught-and-tense situation that could turn into a bloody battleground at any moment."
s4562,TV Show,The Eleven,Sacha Jenkins,"Robert Urich, Patricia Kalember, John de Lancie","India, Denmark","October 2, 2021",1925.0,AGES_18_,105 min,"Drama, Faith and Spirituality, Suspense","When unassuming office worker Shino gets invited to a glamorous wine party, she finds herself drawn into intoxicating world of wine connoisseurs by an attractive businessman whose charming exterior hides a shocking secret."
s6488,Movie,Legendary Cities,Rajeswari Udayagiri,"Aadukalam Naren, Venba, Abi Saravanan, Appukutty",Japan,"October 4, 2021",2014.0,TV-14,85 min,"Action, Adventure, Science Fiction","Best friends Digley and Dazey are part of a crack construction team, who go around building and fixing things in need of repair. Working hard as a team and using their creativity, they always save the day and learn new things along the way"
s965,Movie,Chemical Hearts,Jack Bennett,Ed Smith,"India, United States, United Kingdom, Canada, China","June 29, 2021",1966.0,G,9 min,"Drama, Special Interest, Suspense",An artist with coulrophobia (Fear of Clowns) is stalked by a murderous clown resembling one from her paintings.
s6544,Movie,Abhinetri,Anthony Mandler,"Rachel Weisz, Vanessa Redgrave, Monica Bellucci, David Strathairn, Benedict Cumberbatch, Liam Cunningham, Luke Treadaway","Ireland, Belgium, France, Luxembourg, United Kingdom","June 3, 2021",2008.0,TV-PG,4 min,Suspense,"After his first love breaks his heart, a young American singer reluctantly leaves his home in San Diego, California and embarks on an epic road trip through Baja with his uncle in order to reconnect with his Mexican roots and find himself."
s3134,TV Show,Searching for Augusta: The Forgotten Angel of Bastogne,Declan Dale,"Maina Balu, Urmila Gayathri, Anand Raga, King Raja","France, United States","April 27, 2021",1940.0,PG-13,193 min,"Fitness, Kids",Two strangers meet and fall in love during the weekend that they are planning their respective weddings.
s987,TV Show,In A Relationship,"Alfred Castillo Jr., Lamarcus Tinker","Alyssa, Jacinta, Jackson, Rachel",Brazil,"May 11, 2021",1955.0,16+,168 min,"Comedy, Horror, Suspense","Hope went to school as usual everyday. Her older sister was responsible for picking her up from her classroom everyday so they can walk home together. This day was different. After school Hope disappeared. One day after 12 years of Hope disappearance, she knocked on the door to the families home with a son and announced that she was home."
s6849,Movie,Unfinished Sky,Alex Turner,"John Malkovich, Rupert Grint, Andrew Buchan, Eamon Farren, Jack Farthing, Gregor Fisher, Tara Fitzgerald, Henry Goodman, Shirley Henderson, Bronwyn James, Freya Mavor, Kevin McNally, Eve Austin, Anya Chalotra, Lizzy McInnerny, Cyril Nri, Suzanne Packer, Michael Shaeffer, Christopher Villiers","United States, Ireland","September 4, 2021",1986.0,ALL_AGES,,"Action, Drama, Sports","Abbott & Costello's version of the famous fairy tale, about a young boy who trades the family cow for magic beans."
s5021,Movie,Moodar Koodam,Vadim Perelman,"Christian Oliver, Pamela Adlon, Laura San Giacomo","India, United States","April 26, 2021",1953.0,NOT_RATE,1 min,"Comedy, Romance","Unspeakable is a tense and terrifying psycho-thriller that explodes and reconstructs a classic story, a compelling and modern retelling of Beauty and the Beast set in the extreme life of death row."
s4779,TV Show,I Could Never Be Your Woman,Michael Anderson,"Kirby Morrow, Kelly Sheridan, Sam Vincent","Canada, United States","September 2, 2021",2010.0,UNRATED,64 min,"Science Fiction, Suspense, Unscripted",
s6075,TV Show,Sleepwalker,Christian Duguay,Narrator - Gillian Barlett,"United Kingdom, United States, India","April 24, 2021",1965.0,PG,117 min,"LGBTQ, Romance, Sports","In this oddball festival favorite, a motorcycle accident erases the lifeline on Tung-ching's palm, supposedly freeing him from fate and leaving him vulnerable to random chance. While his girlfriend wants to use palmistry to try and retrieve his lifeline, Tung-ching's curious about his new freedom – and one of his pretty customers at the pawn shop where he works."
s7969,Movie,Fearless,Hank McCune,"Varalaxmi Sarathkumar, Bala Saravanan",United Kingdom,"August 16, 2021",1991.0,13+,32 min,"Action, Comedy, Special Interest","America's first family of ghastly giddiness reunites for a Halloween celebration that will raise the...dead! John Astin, Carolyn Jones, Ted Cassidy, Jackie Coogan, Lisa Loring and Ken Weatherwax all reprise their roles from the hit original series!"
