show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s7399,Movie,Deluka,Jeremy Larter,"Alexa Torrington, Jacob Ewaniuk, Martin Short, Rob Tinkler","United Kingdom, United States","April 30, 2021",1993.0,16,4 min,"Action, Suspense, Young Adult Audience",Are you a New Yorker away from home? Can't sleep without the constant hum and buzz of the City. This New York view looking down high above 5th Avenue will lull you to sleep in no time. Play at home or away from home and let the low-light video and city ambient noise help you get a full nights' sleep. All Sharecare Windows videos are included in your Prime membership.
s2747,Movie,Broken Vows (2016),Eitan Anner,"David Massil, Solana Paz, Kevin Black, Keely Dervin, Rebecca Massil, Christina Ahluwalia, Tique Lee Caul, Desra Dervin, Manuel Camacho","Kosovo, Netherlands","May 18, 2021",1972.0,16+,15 min,"International, Romance","Ryan O'Neal teams up with his daughter, Tatum in this film for which Tatum won an Oscar in her role. Con man Moses Pray, driving through depression-era Kansas with a carload of deluxe bibles and a list of newly widowed prospects for his line."
s3633,TV Show,Calvin Marshall,Robert Duvall,"Lenny McLean, Jamie McLean, Guy Ritchie, Jason Flemyng","United States, Mexico","July 23, 2021",1987.0,18+,25 min,,A modern loft reveals its past when new tenants arrive as this former slaughterhouse exposes the evilness still existing within the walls.
s439,TV Show,Confession,Cameron Reilly,"The Doors, Johnny Depp","United States, Thailand","September 10, 2021",1942.0,G,126 min,"Comedy, Horror, Science Fiction","When archaeologist Kristina Segalman discovers an ancient key, she finds herself entangled in an epic battle of good versus evil. Aided reluctantly by master jewel thief Addison Rossini and his young brother Lester, she finds herself hunted through the streets of London by gangsters and demons. Her only hope lies in the hands of a mysterious madman named Morgan."
s7753,TV Show,Burb Patrol,Chris McKay,,"India, United States","June 20, 2021",1925.0,16,62 min,"Fitness, Kids, Special Interest",The benefits of yoga in just 15 minutes a day! Follow the Yoga 2.0 weekly schedule as shown on my website (FitnessMaggie). This session prioritizes the stretching and lengthening of your muscles with key balance-focused yoga poses. Improve total body strength & posture as you challenge your core. My Yoga Guide is also available on my site to combine my yoga series with my other workout videos.
s6115,TV Show,Terror At Blood Fart Lake,Sylvie Faiveley,"Cary Grant, Grace Kelly, Jessie Royce Landis, John Williams, Charles Vanel, Brigitte Auber, Jean Martinelli, Georgette Anys","United States, Germany, Brazil, Italy","September 19, 2021",2019.0,16+,,"Comedy, Military and War, Suspense","As graduation nears for the class of 1955 at Angel Beach High, the gang once again faces off against their old enemy, Porky, who wants them to throw the school's championship basketball game because he's betting on the opposing team."
s8845,TV Show,Lakshmi,Richard Tuggle,Reagan Rundus,"United States, Germany, Japan, United Kingdom, Hong Kong","May 22, 2021",2018.0,7+,45 min,"Documentary, Suspense","From 1970s-1990s, the hippest and most outrageous comedy in print was the National Lampoon. The groundbreaking humor magazine pushed the limits of taste and acceptability."
s1441,Movie,The Unborn,Savannah Gisleson,"Boris Karloff, Marjorie Reynolds, Grant Withers, Charles Trowbridge, John Hamilton, Frank Puglia, Jason Robards Sr., Craig Reynolds","Afghanistan, France","July 23, 2021",2014.0,ALL_AGES,70 min,"Adventure, International, Suspense","Hongi (James Rolleston), a Maori chieftain's son seeks to avenge his father's murder and the slaughter of his tribe. Outnumbered by a band of villains, Hongi must pass through the Dead Lands and forge an alliance with the mysterious ""Warrior""."
s1075,Movie,Kept Woman,Richard Marquand,"Srikanth, Bhavana, Suresh, Sridevi Ashok, Ganja Karuppu",Switzerland,"September 19, 2021",1953.0,7+,,"Action, Military and War, Western","Robert and Vera try to do what's best for the people they love and those they protect. But as the characters struggle to suppress their inner demons, a course of destruction emanates from hidden secrets that can never be escaped."
s4052,Movie,Wonder Balls,Devin Hume,"Emir Kusturica, Kseniya Rappoport, Domenico Diele, Adriano Giannini","Australia, United States, Germany","May 29, 2021",1978.0,TV-G,101 min,"Arts, Entertainment, and Culture, Comedy, Documentary",Inspired by true historical events. A rogue intelligence agent and a military industrialist must race against the clock to stop an international incident which threatens to end the world.
s1640,Movie,Bookaboo UK,Jack Beranek,"Ginger Rogers, Jack Carson, Joan Davis, Stanley Ridges","Afghanistan, France","April 20, 2021",1937.0,ALL,62 min,"Horror, International","From writer/director Guillermo Arriaga comes THE BURNING PLAIN, a romantic mystery about a woman on the edge who takes an emotional journey back to the defining moment of her life. Oscar-winner Charlize Theron plays Sylvia, a beautiful restaurant manager whose cool, professional demeanor masks the sexually charged storm within. When a stranger from Mexico confronts her with her mysterious past, Sylvia is launched into a journey through space and time that inextricably connects her to these disparate characters, all of whom are grappling with their own romantic destinies. In Mexico, a young motherless girl, Maria (Tessa Ia), lives happily with her father and his best friend until a tragic accident changes it all. In the New Mexico border town of Las Cruces, two teenagers, Mariana (Jennifer Lawrence) and Santiago (JD Pardo), find love in the aftermath of their parents' sudden deaths. In an abandoned trailer, a housewife, Gina (Oscar-winner Kim Basinger), embarks on a passionate affair that will put Sylvia and the others on a collision course with the explosive power of forbidden love."
s2877,Movie,Lavell Crawford: Home for the Holidays,Bakhtier Khudoynazarov,"Dominic Cooper, Austin Stowell, Gemma Chan, Connie Nielsen","United Kingdom, India","June 23, 2021",2013.0,NR,20 min,"Anime, Drama, Sports","The lives of four dealer friends spin out of control when they steal a shipment of cocaine. They trigger a full out war between them, an Amsterdam drug lord and the Colombian cartels."
s7386,Movie,Gloriavale,"Mike Marshall, Mark Marshall","Viviana Calderon, Pablo Rodriguez, Mauricio Hoffman, Norval Calvo, Roque Ramirez",United Kingdom,"September 14, 2021",,NOT_RATE,164 min,"Action, Arts, Entertainment, and Culture, Music Videos and Concerts","A yacht captain, Jack Lynch, is accused of murdering his boss and raping the victim's wife, Christina Ford. Nothing is how it first appears. Jack seeks the help of veteran attorney Walter J. Hill to help prove his innocence."
s9236,,Podhuvaga Emmanasu Thangam,Jang Chang-won,"Prabhas, Shraddha Kapoor, Murli Sharma, Arun Vijay, Neil Nitin Mukesh",Mexico,"October 7, 2021",1984.0,13+,209 min,"Documentary, Drama, LGBTQ","Having the winning lottery jackpot ticket is the best thing that could have happened to delivery man Bill Regan - until he turns up dead with his wallet emptied. Determined to find out what happened, a friend retraces Bill's delivery stops and discovers they lead to her own husband."
s6386,Movie,Real Crime Chronicles,Robert Harmon,"Siddharth, Ashrita Shetty, Kay Kay Menon, Aadukalam Naren, Kaali Venkat","France, United States","May 9, 2021",1992.0,UNRATED,166 min,"Action, Drama, Historical","Nominated for an Academy Award for Best Foreign Language Film, Monsieur Lazhar tells the poignant story of a Montreal middle school class shaken by the death of their well-liked teacher. Bachir Lazhar, a 55-year-old Algerian immigrant, offers the school his services as a substitute teacher and is quickly hired. As he helps the children heal, he also learns to accept his own painful past."
s5648,TV Show,Mikey,John Pogue,Nathan Moss,Spain,"July 20, 2021",2004.0,TV-Y,159 min,"Drama, Horror","Isa, who is aggravated by her life, decides to visit a non traditional doctor. Through the use of hypnotherapy, Isa discovers that her pain is caused by repressed feelings and that the way for her to heal is to say everything she thinks."
s2982,Movie,,Dwayne Labbe,"Diane Keaton, Jessica Lange, Sissy Spacek, Sam Shepard, Tess Harper, David Carpenter, Hurd Hatfield, Beeson Carroll, Jean Willard, Tom Mason, Gregory Eugene Travis, Annie McKnight, Eleanor Eagle, Jessica Ezzell, Natalie Anderson",Austria,"April 4, 2021",2008.0,NR,100 min,"Action, Science Fiction","A family with a grisly secret, led by their troubled matriarch (Sean Young), struggles to keep their vintage local video store afloat while in search for their missing twin daughter, who pulls them all into a global underworld of crime and mixed morals. A mysterious figure, with a vision of the world riding the line between better and worse, provides a possible outlet for the family in need."
s8754,TV Show,Morphle - My Magic Pet Shop & More Animal Cartoons,Sean King,"Jet Li, Jacky Cheung, Charlie Yeung","United States, United Kingdom, Kazakhstan","May 11, 2021",1934.0,PG,81 min,"Drama, Fantasy, Suspense","For 30 years, the Grateful Dead were the most unlikely success story in rock and roll. At the peak of their popularity, they were the highest-grossing concert act in America, but they did it by breaking all the rules."
s430,Movie,Rustum,Rupert Julian,"Silambarasan, Richa Gangopadhyay, Revathi, Jithan Ramesh, Santhanam, Saranya Mohan, VTV Ganesh, Nassar, Sonu Sood","United Kingdom, India","June 25, 2021",1959.0,AGES_18_,131 min,"Animation, Drama, Kids","Photographer Holly Logan (Jana Kramer) returns to her hometown of Gulfport, Mississippi for Christmas. The town is resurrecting their traditional holiday light show and now Holly must spend the next few days with the man who broke her heart."
s8329,TV Show,Bob Saget: Zero To Sixty,Rohin Venkatesan,"Grant Show, Ruth Gemmell, Edward Hardwicke",Canada,"July 24, 2021",1994.0,NC-17,27 min,"International, Suspense",Series before 1C onboarding
s6171,TV Show,Replicant,Marta Cunningham,"Tucky Williams, Roni Jonah, Kayla Perkins, Amanda K. Morales, Maya Jamner, L.E. Barone, Vanessa Allen","China, United States, United Kingdom","September 14, 2021",2020.0,TV-NR,,"Arthouse, LGBTQ, Suspense","A compilation with original LittleBabyBum educational songs, like ABCs In Outer Space, 12345 I Caught a Fish Alive, 10 Little Fingers and many more!"
s1776,Movie,Bramma,Ellory Elkayem,Meek Mill,"United Kingdom, Spain","May 18, 2021",1952.0,ALL,122 min,"Animation, Kids, Science Fiction","Siddhu, the son of a rich businessman fails in his startup and loses hopes in success. Vennela, a naive small-town girl who is already engaged to an NRI comes to Hyderabad and understands that this marriage would limit her to being just a housewife. She decides to have a successful career before marriage and in the process, meets Siddhu. A mutually enlightening journey gets both of them closer."
s3411,TV Show,Bookaboo UK,Dan Macarthur,"Tristin Mays, Vanessa Lengies, Erik Palladino","Italy, Spain","October 7, 2021",1974.0,16,171 min,"Animation, Kids, Suspense","A group of young, inexperience paranormal investigators are in over their heads on their first assignment together as they begin communicating with an entity from the other side."
s5156,Movie,Lupin the 3rd Part 4 (English Dub),Henry Kynge,"Rene Batson, Taya Ayotte Bourns, Alice Dano, Justin Ducharme",United States,"July 23, 2021",1951.0,NOT_RATE,71 min,"Arthouse, Horror, Romance","Defense barrister Martha Costello is now a QC and busier than ever, while Clive Reader, also a QC, is specializing in prosecution. The criminal bar is a small world and they are pitted against each other increasingly often. Harriet wants to modernize Shoe Lane, but the changes are resented by Billy. Martha, Clive and Caroline are up for head of chambers and it means radical changes at Shoe Lane."
s5564,Movie,Elvis & Nixon,Nikolai Lebedev,"Bonnie Bedelia, Melissa Fumero, David Fumero, Kimberly Leemans, Mary Kilpatrick","India, United States, United Kingdom, Canada, China","May 13, 2021",1925.0,TV-Y7,159 min,"Drama, Faith and Spirituality, Romance","A dangerous smuggler helps an attractive woman and her 5-year-old daughter, while a police chief pursues a mad bomber in Los Angeles"
s8386,Movie,Blippi - Blippi's Educational Adventures for Kids,Sathyasiva,"Leah McKendrick, Patrick Zeller, Matt Pascua, Shari Belafonte, Stefanie Estes, Alexandra Paul, Alberto Manquero","Canada, United States","September 25, 2021",1976.0,R,39 min,"Action, Kids, Science Fiction","In the near future, a ship of space explorers crash land on an unknown planet. They're soon met with some of their worst fears as they discover the planet is inhabited by monstrous dinosaurs."
s2631,TV Show,,"D.J. Viola, Harold P. Warren","Olivia Cooke, Claudia Jessie, Tom Bateman, Johnny Flynn, Michael Palin","Brazil, United States, India","September 18, 2021",1966.0,TV-G,8 Seasons,"Arthouse, Drama, LGBTQ","Badrinath Ki Dulhania is a story of Badrinath Bansal from Jhansi and Vaidehi Trivedi from Kota and what happens when the two of them meet. Even though they both belong to small towns, their mindset about gender roles in society and about life in general are diametrically opposite. This leads to a clash of ideologies, despite both of them recognizing the goodness in each other."
s8939,Movie,Yuvarathnaa (Telugu),Jerry London,"Abigail Thaw, Anton Lesser, Caroline O’Neill, James Bradshaw, Roger Allam, Sean Rigby, Shaun Evans","France, Belgium","August 4, 2021",1943.0,ALL,123 min,,"T-Rex Ranch brings you another awesome fun-packed collection of Jurassic dinosaur videos ! Watch your favorite park rangers get into all sorts of wonderful adventures, coming across lots of scary dinosaurs, awesome toys and much more!"
